Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;GEX_celltype_Log2FC_Ngn3high;Region;Gene_signature_name
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:155046223-155047166;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154879137-154879794;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154833393-154834328;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154927686-154928667;Neurod2_+_(303g)
Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;1.0048678;chr4:154886720-154887683;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:127845109-127845915;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:128436577-128437510;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:127988736-127989649;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:127978296-127979217;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:128412202-128413058;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:128451941-128452874;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:127698208-127699185;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:127947090-127947977;Neurod2_+_(303g)
Gene;Tmem132d;-1.1830674;1.1919019;1.3798395;1.0480056;1.300844;chr5:127956355-127957279;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20677712-20678647;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20750101-20750977;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20818490-20819435;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20836597-20837461;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20746177-20747218;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70531920-70532705;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70462526-70463243;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70532799-70533385;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70526722-70527588;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70460937-70461859;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115326431-115327354;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115208655-115209134;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115239756-115240634;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115217314-115218257;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115098273-115099191;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115289465-115290399;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115377891-115378815;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115246089-115247013;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115329916-115330639;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115233468-115234415;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111268012-111269034;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111297710-111298608;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111217823-111218729;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111374955-111375941;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111366602-111367540;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111148539-111149398;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78923360-78925343;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78842658-78843560;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:79068272-79069214;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78804987-78805933;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:79022560-79023497;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78984012-78984869;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78897760-78898737;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:79071149-79072121;Neurod2_+_(303g)
Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;1.49725;chr16:96273893-96274847;Neurod2_+_(303g)
Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;1.49725;chr16:96292756-96293721;Neurod2_+_(303g)
Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;1.49725;chr16:96438178-96439127;Neurod2_+_(303g)
Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;1.49725;chr16:96276280-96277175;Neurod2_+_(303g)
Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;1.49725;chr16:96297795-96298715;Neurod2_+_(303g)
Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;1.49725;chr16:96166297-96167107;Neurod2_+_(303g)
Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;1.49725;chr16:96249428-96250337;Neurod2_+_(303g)
Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;1.49725;chr16:96246790-96247691;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53257918-53258841;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53397482-53398390;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53499101-53499748;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53364619-53365505;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53386953-53387892;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53488380-53489319;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53259411-53260233;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53299310-53300291;Neurod2_+_(303g)
Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;0.6483647;chr19:53454375-53455258;Neurod2_+_(303g)
Gene;Wdr47;-0.12892647;0.44036987;0.26080397;0.56992054;0.5788872;chr3:108510810-108511716;Neurod2_+_(303g)
Gene;Wdr47;-0.12892647;0.44036987;0.26080397;0.56992054;0.5788872;chr3:108504430-108505243;Neurod2_+_(303g)
Gene;H4f16;-1.3135853;0.66664594;-1.7244916;0.46227995;0.9021675;chr6:136701564-136702463;Neurod2_+_(303g)
Gene;Kcnh8;0.5498076;0.7692534;0.6071172;0.92610294;0.66897035;chr17:52664604-52665495;Neurod2_+_(303g)
Gene;Kcnh8;0.5498076;0.7692534;0.6071172;0.92610294;0.66897035;chr17:52650931-52651862;Neurod2_+_(303g)
Gene;Kcnh8;0.5498076;0.7692534;0.6071172;0.92610294;0.66897035;chr17:52998746-52999309;Neurod2_+_(303g)
Gene;Gm2237;-1.3781385;0.9088558;-0.78240854;-0.40446526;1.3617296;chr14:19701316-19702229;Neurod2_+_(303g)
Gene;Lhfpl2;-1.1364731;-0.31458566;-0.7159823;0.8007511;1.3419135;chr13:94128080-94128971;Neurod2_+_(303g)
Gene;Lhfpl2;-1.1364731;-0.31458566;-0.7159823;0.8007511;1.3419135;chr13:94181880-94182768;Neurod2_+_(303g)
Gene;Lhfpl2;-1.1364731;-0.31458566;-0.7159823;0.8007511;1.3419135;chr13:94144426-94145339;Neurod2_+_(303g)
Gene;Lhfpl2;-1.1364731;-0.31458566;-0.7159823;0.8007511;1.3419135;chr13:94226705-94227606;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136949107-136950071;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136912456-136913352;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136937029-136937982;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136864496-136865461;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136672446-136673248;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136699401-136699896;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136974740-136975514;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136854826-136855750;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136914242-136915187;Neurod2_+_(303g)
Gene;Ephb2;-0.18421264;0.19003943;-0.15388113;0.54596066;0.37349328;chr4:136856480-136857395;Neurod2_+_(303g)
Gene;Flii;-0.28586757;0.38609615;-0.14159243;0.32337257;0.3964351;chr11:60787366-60788252;Neurod2_+_(303g)
Gene;Flii;-0.28586757;0.38609615;-0.14159243;0.32337257;0.3964351;chr11:60722440-60723346;Neurod2_+_(303g)
Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;1.1775956;chr6:87674958-87675889;Neurod2_+_(303g)
Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;1.1775956;chr6:87737610-87738567;Neurod2_+_(303g)
Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;1.1775956;chr6:87752557-87753497;Neurod2_+_(303g)
Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;1.1775956;chr6:87776482-87777213;Neurod2_+_(303g)
Gene;Efcc1;-0.753749;1.5853477;-0.9156748;-0.5578044;1.1775956;chr6:87790580-87791411;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139103762-139104680;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139136105-139136804;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139077947-139078831;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139076973-139077831;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139109528-139110283;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139094466-139095409;Neurod2_+_(303g)
Gene;Pcdhga12;-0.6682539;0.85891515;-0.5168972;-0.16855012;0.9123189;chr18:37780796-37781698;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56017014-56017940;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56351582-56352521;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:55967833-55968777;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56616730-56617623;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56388433-56389543;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56366832-56367744;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56372909-56373832;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56783576-56784479;Neurod2_+_(303g)
Gene;Pisd;-0.13648231;0.8711204;0.106742896;0.19050261;0.62088615;chr5:32723700-32724614;Neurod2_+_(303g)
Gene;Pisd;-0.13648231;0.8711204;0.106742896;0.19050261;0.62088615;chr5:32728661-32729600;Neurod2_+_(303g)
Gene;Fam210b;-1.4355314;0.7996426;-0.8180886;0.99985963;1.1489102;chr2:172484758-172485661;Neurod2_+_(303g)
Gene;Fam210b;-1.4355314;0.7996426;-0.8180886;0.99985963;1.1489102;chr2:172376739-172377560;Neurod2_+_(303g)
Gene;Fam210b;-1.4355314;0.7996426;-0.8180886;0.99985963;1.1489102;chr2:172483703-172484322;Neurod2_+_(303g)
Gene;Fam210b;-1.4355314;0.7996426;-0.8180886;0.99985963;1.1489102;chr2:172348258-172349210;Neurod2_+_(303g)
Gene;Svip;-0.5116964;0.63942736;0.24775365;0.354093;0.4248307;chr7:51931012-51931932;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154556857-154557675;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154661259-154662177;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154461984-154462938;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154465728-154466651;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154638890-154639761;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154471181-154471983;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154449644-154450588;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154565279-154566165;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154420907-154421874;Neurod2_+_(303g)
Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;1.1067952;chr19:59282358-59283256;Neurod2_+_(303g)
Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;1.1067952;chr19:59216616-59217536;Neurod2_+_(303g)
Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;1.1067952;chr19:59334853-59335787;Neurod2_+_(303g)
Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;1.1067952;chr19:59267207-59268224;Neurod2_+_(303g)
Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;1.1067952;chr19:59276146-59277010;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84561431-84562327;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84672610-84673463;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84636976-84637918;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84570066-84570959;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84562907-84563710;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84592673-84593508;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84539978-84540930;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16107826-16108383;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16233546-16234517;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16148901-16149790;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16037427-16038249;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16095208-16096138;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16024356-16025286;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16297155-16298105;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16305701-16306593;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16311767-16312721;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:16065622-16066540;Neurod2_+_(303g)
Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;0.31253907;chr5:15993052-15993960;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32342261-32343221;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32174151-32175010;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32348056-32349011;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32186759-32187680;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32212694-32213616;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32343798-32344660;Neurod2_+_(303g)
Gene;Lrfn3;-0.45248508;0.43730402;-0.18148212;0.11765301;0.8385777;chr7:30450502-30451456;Neurod2_+_(303g)
Gene;Npr2;0.41595227;1.1314188;0.8995622;0.83006006;0.5234672;chr4:43708187-43709165;Neurod2_+_(303g)
Gene;Npr2;0.41595227;1.1314188;0.8995622;0.83006006;0.5234672;chr4:43720098-43720992;Neurod2_+_(303g)
Gene;Npr2;0.41595227;1.1314188;0.8995622;0.83006006;0.5234672;chr4:43702823-43703817;Neurod2_+_(303g)
Gene;Npr2;0.41595227;1.1314188;0.8995622;0.83006006;0.5234672;chr4:43696398-43697184;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114269686-114270453;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114228161-114228831;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114053562-114054416;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114290848-114291482;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114300655-114301530;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114086867-114087780;Neurod2_+_(303g)
Gene;Camk2g;0.05904843;0.55157274;0.20777702;0.1366446;0.49819845;chr14:20621970-20622930;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141943183-141944075;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141953531-141954308;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141990392-141991239;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141908460-141909417;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141961238-141962128;Neurod2_+_(303g)
Gene;Gpc1;-1.5628574;0.68728626;0.41967624;0.5212223;1.3749547;chr1:92899741-92900581;Neurod2_+_(303g)
Gene;Gpc1;-1.5628574;0.68728626;0.41967624;0.5212223;1.3749547;chr1:92838907-92839830;Neurod2_+_(303g)
Gene;Gpc1;-1.5628574;0.68728626;0.41967624;0.5212223;1.3749547;chr1:92867646-92868578;Neurod2_+_(303g)
Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;1.5720031;chr1:118589363-118590300;Neurod2_+_(303g)
Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;1.5720031;chr1:118726426-118727588;Neurod2_+_(303g)
Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;1.5720031;chr1:118590964-118591799;Neurod2_+_(303g)
Gene;Serpini1;-0.926104;0.66347504;0.2854214;0.54984194;0.93920904;chr3:75721754-75722754;Neurod2_+_(303g)
Gene;Serpini1;-0.926104;0.66347504;0.2854214;0.54984194;0.93920904;chr3:75481673-75482587;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166124791-166125729;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166303546-166304453;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166169879-166170832;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166225656-166226359;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166246216-166247121;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166218709-166219473;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166193685-166194665;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:18942108-18943018;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19240808-19241709;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:18949516-18950406;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19060995-19061848;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19015686-19016523;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19007328-19008112;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19095569-19096403;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19127420-19128298;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87854787-87855660;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87798279-87799211;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87659766-87660719;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87789828-87790707;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87819136-87820054;Neurod2_+_(303g)
Gene;Arhgef25;-1.203705;0.9207255;-0.39310142;0.51400095;0.9690272;chr10:127226206-127227132;Neurod2_+_(303g)
Gene;Arhgef25;-1.203705;0.9207255;-0.39310142;0.51400095;0.9690272;chr10:127236306-127237174;Neurod2_+_(303g)
Gene;Cer1;-0.28471908;1.9497662;0.38560328;1.1954409;1.7719234;chr4:82758830-82759590;Neurod2_+_(303g)
Gene;Cer1;-0.28471908;1.9497662;0.38560328;1.1954409;1.7719234;chr4:82931384-82932267;Neurod2_+_(303g)
Gene;Cer1;-0.28471908;1.9497662;0.38560328;1.1954409;1.7719234;chr4:82765422-82766323;Neurod2_+_(303g)
Gene;Zswim4;-0.585679;0.6747018;-1.0044336;0.6010387;0.6522089;chr8:84339235-84340020;Neurod2_+_(303g)
Gene;Zswim4;-0.585679;0.6747018;-1.0044336;0.6010387;0.6522089;chr8:84348224-84349093;Neurod2_+_(303g)
Gene;Zswim4;-0.585679;0.6747018;-1.0044336;0.6010387;0.6522089;chr8:84370737-84371632;Neurod2_+_(303g)
Gene;Zswim4;-0.585679;0.6747018;-1.0044336;0.6010387;0.6522089;chr8:84350631-84351541;Neurod2_+_(303g)
