Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;GEX_celltype_Log2FC_Ngn3high;Region;Gene_signature_name
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28068230-28069057;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28256235-28257166;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28224639-28225563;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28364379-28365318;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108499644-108500561;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108469476-108470443;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108409581-108410390;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108300498-108301287;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108510810-108511716;Neurod2_+_(303g)
Gene;Celsr2;-0.6277699;0.7621151;-0.12155453;0.3774339;0.9151727;chr3:108422531-108423295;Neurod2_+_(303g)
Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;0.20653553;chr10:37260662-37261604;Neurod2_+_(303g)
Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;0.20653553;chr10:37282641-37283554;Neurod2_+_(303g)
Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;0.20653553;chr10:37275246-37275701;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61550438-61551312;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61487149-61488075;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61484355-61485269;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61478032-61478880;Neurod2_+_(303g)
Gene;Mapk7;-0.40304643;0.24832213;-0.30662164;0.5424516;0.84139556;chr11:61611887-61612849;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33489319-33490251;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33656773-33657664;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33502506-33503403;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33474338-33475285;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33625972-33626893;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33582339-33583207;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33714787-33715674;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33720210-33721119;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33781510-33782446;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33787143-33787972;Neurod2_+_(303g)
Gene;Lmx1b;-2.5703907;0.5308486;-0.8694208;-0.059589855;1.6599004;chr2:33555722-33556514;Neurod2_+_(303g)
Gene;Tmem120b;-0.51533085;0.9337791;-0.22276106;0.52307993;0.9721918;chr5:123009516-123010461;Neurod2_+_(303g)
Gene;Tmem120b;-0.51533085;0.9337791;-0.22276106;0.52307993;0.9721918;chr5:123222805-123223710;Neurod2_+_(303g)
Gene;Tmem120b;-0.51533085;0.9337791;-0.22276106;0.52307993;0.9721918;chr5:123180482-123181381;Neurod2_+_(303g)
Gene;Tmem120b;-0.51533085;0.9337791;-0.22276106;0.52307993;0.9721918;chr5:123185736-123186671;Neurod2_+_(303g)
Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;0.68620914;chrX:73867612-73868375;Neurod2_+_(303g)
Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;0.68620914;chrX:73853928-73854905;Neurod2_+_(303g)
Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;0.68620914;chrX:73779657-73780561;Neurod2_+_(303g)
Gene;Pdzd4;0.16229077;0.62764806;0.091234244;0.10131967;0.68620914;chrX:73783865-73784767;Neurod2_+_(303g)
Gene;Cep85l;-0.23684248;0.08135815;0.12657379;0.012016411;0.7094336;chr10:53376844-53377721;Neurod2_+_(303g)
Gene;Cep85l;-0.23684248;0.08135815;0.12657379;0.012016411;0.7094336;chr10:53335629-53336561;Neurod2_+_(303g)
Gene;Rab15;-1.5815663;1.2403109;-0.6329316;-0.055249915;1.8693951;chr12:76820311-76821133;Neurod2_+_(303g)
Gene;Rab15;-1.5815663;1.2403109;-0.6329316;-0.055249915;1.8693951;chr12:76780786-76781674;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8481378-8482302;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8311761-8312745;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8420093-8421015;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8313189-8314052;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8366858-8367766;Neurod2_+_(303g)
Gene;Tmem114;-3.4093874;2.167327;-2.2676506;0.5198939;3.215534;chr16:8483879-8484771;Neurod2_+_(303g)
Gene;Tubb3;-1.2467312;1.1484498;-1.0502207;0.29444286;1.40346;chr8:123267804-123268673;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125303038-125303967;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125475779-125476700;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125359823-125360658;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125255477-125256290;Neurod2_+_(303g)
Gene;Plekhg6;-1.1367974;1.5134418;0.30580178;0.63002414;1.6506985;chr6:125318843-125319842;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70825542-70826485;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70800912-70801684;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70805939-70806556;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70712798-70713754;Neurod2_+_(303g)
Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;0.3496459;chr8:70565357-70566268;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106268088-106268999;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106404980-106405920;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106141689-106142637;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106242982-106243885;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106277032-106277961;Neurod2_+_(303g)
Gene;Poc1a;-0.81225014;0.7949787;-0.63205385;-0.24588604;1.2874302;chr9:106381188-106382030;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52753387-52754335;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52957736-52958484;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:53049131-53050088;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52946264-52947203;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52848736-52849647;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:52759705-52760530;Neurod2_+_(303g)
Gene;Fmnl2;-1.1597067;-0.2785025;-1.8365499;-0.4043507;0.7723444;chr2:53055897-53056795;Neurod2_+_(303g)
Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;2.4105887;chr4:141621927-141622859;Neurod2_+_(303g)
Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;2.4105887;chr4:141766601-141767579;Neurod2_+_(303g)
Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;2.4105887;chr4:141751066-141751739;Neurod2_+_(303g)
Gene;Slc25a34;-1.3404803;1.2892823;-24.749096;-0.8342898;2.4105887;chr4:141751858-141752684;Neurod2_+_(303g)
Gene;Whrn;-0.67482626;-1.1039056;-0.834666;-0.3761758;0.7874135;chr4:63427220-63428129;Neurod2_+_(303g)
Gene;Whrn;-0.67482626;-1.1039056;-0.834666;-0.3761758;0.7874135;chr4:63388951-63389883;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116312093-116313028;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116347761-116348574;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116206521-116207427;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116354216-116355138;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116269359-116270251;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116290057-116291023;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116416337-116417194;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116359036-116359938;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116171173-116172015;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116338608-116339474;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116285943-116286736;Neurod2_+_(303g)
Gene;Galr2;-25.348227;1.2433187;-1.1134679;0.5370266;2.0848145;chr11:116361661-116362572;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:117100933-117101838;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:117283080-117283941;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:117057807-117058744;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:116995371-116996148;Neurod2_+_(303g)
Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;2.1938424;chr4:117278156-117279127;Neurod2_+_(303g)
Gene;Rnf165;-0.95398057;1.2392855;-0.7248551;0.26176268;1.4658636;chr18:77495485-77496417;Neurod2_+_(303g)
Gene;Rnf165;-0.95398057;1.2392855;-0.7248551;0.26176268;1.4658636;chr18:77417285-77418200;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31374169-31375100;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31350199-31351105;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31280782-31281592;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31255560-31256288;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31337394-31338339;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31356978-31357839;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31361956-31362880;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31268603-31269526;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31375835-31376716;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31353541-31354393;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31411599-31412584;Neurod2_+_(303g)
Gene;Ncs1;-0.9573856;0.7920315;-1.2587205;0.47675514;1.6801863;chr2:31332397-31333291;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172363277-172363966;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172299915-172300840;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172131991-172132906;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172430474-172431383;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172297554-172298466;Neurod2_+_(303g)
Gene;Igsf8;-0.3898647;0.58985907;0.41895223;0.89879596;0.9546385;chr1:172319541-172320388;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116529238-116530159;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116526110-116526969;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116571037-116571968;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116569236-116570151;Neurod2_+_(303g)
Gene;Srrm4;-1.2054392;1.5728782;-1.2930789;0.79824126;2.0851994;chr5:116581817-116583504;Neurod2_+_(303g)
Gene;Tspan11;-2.4083722;-0.050174356;-24.406467;0.6352108;3.0661237;chr6:127979603-127980424;Neurod2_+_(303g)
Gene;Tspan11;-2.4083722;-0.050174356;-24.406467;0.6352108;3.0661237;chr6:128022276-128022988;Neurod2_+_(303g)
Gene;Fez1;0.097908564;1.3831128;-0.9215364;-0.87624073;1.4579142;chr9:36858437-36859349;Neurod2_+_(303g)
Gene;Fez1;0.097908564;1.3831128;-0.9215364;-0.87624073;1.4579142;chr9:36851421-36852329;Neurod2_+_(303g)
Gene;Shf;-1.4872605;1.7505492;-1.7804503;0.29801124;2.0221112;chr2:122365795-122366703;Neurod2_+_(303g)
Gene;Shf;-1.4872605;1.7505492;-1.7804503;0.29801124;2.0221112;chr2:122345383-122346255;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83800704-83801645;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83638169-83639110;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83853174-83854135;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83639625-83640777;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83636503-83637397;Neurod2_+_(303g)
Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;2.5764248;chr15:83475426-83476145;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31698025-31698983;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31825654-31826617;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31814541-31814995;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31870516-31871398;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31767197-31768172;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31818258-31819160;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31905505-31906360;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31892931-31893863;Neurod2_+_(303g)
Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;2.7439702;chr2:31924553-31925485;Neurod2_+_(303g)
Gene;Gdpd1;-0.5869799;0.5456592;-0.45362422;0.50636816;1.077551;chr11:86973153-86974030;Neurod2_+_(303g)
Gene;Gdpd1;-0.5869799;0.5456592;-0.45362422;0.50636816;1.077551;chr11:86974238-86975103;Neurod2_+_(303g)
Gene;Gdpd1;-0.5869799;0.5456592;-0.45362422;0.50636816;1.077551;chr11:87063277-87064219;Neurod2_+_(303g)
Gene;Raph1;-0.40520024;0.95374185;-0.581223;0.3728702;1.1173276;chr1:60625704-60626612;Neurod2_+_(303g)
Gene;Raph1;-0.40520024;0.95374185;-0.581223;0.3728702;1.1173276;chr1:60481333-60482190;Neurod2_+_(303g)
Gene;Raph1;-0.40520024;0.95374185;-0.581223;0.3728702;1.1173276;chr1:60660746-60661635;Neurod2_+_(303g)
Gene;Raph1;-0.40520024;0.95374185;-0.581223;0.3728702;1.1173276;chr1:60609125-60610035;Neurod2_+_(303g)
Gene;Galnt9;-2.7975771;1.0434577;0.60830486;0.6629576;1.7419887;chr5:110506891-110507797;Neurod2_+_(303g)
Gene;Galnt9;-2.7975771;1.0434577;0.60830486;0.6629576;1.7419887;chr5:110552927-110553893;Neurod2_+_(303g)
Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;0.7964831;chr2:142880027-142880514;Neurod2_+_(303g)
Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;0.7964831;chr2:142834568-142835480;Neurod2_+_(303g)
Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;0.7964831;chr2:142941019-142941910;Neurod2_+_(303g)
Gene;Kif16b;-0.58037984;0.42128277;-0.3930361;0.061004676;0.7964831;chr2:142882268-142883067;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83326811-83327777;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83365397-83366353;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83176526-83177455;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83209342-83210206;Neurod2_+_(303g)
Gene;Tbc1d9;-1.46186;1.2742145;-0.6954914;0.6971651;1.5281546;chr8:83134736-83135673;Neurod2_+_(303g)
Gene;Ttbk1;-1.5079833;1.3482549;-2.7225814;-1.765475;1.6060356;chr17:46467576-46468470;Neurod2_+_(303g)
Gene;Ttbk1;-1.5079833;1.3482549;-2.7225814;-1.765475;1.6060356;chr17:46455059-46455989;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180563598-180564563;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180604489-180605411;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180466214-180467147;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180597927-180598880;Neurod2_+_(303g)
Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;1.8467385;chr2:180500970-180501874;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66326469-66327424;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66277921-66278744;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66276473-66277377;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66579187-66579972;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66498354-66499285;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66443749-66444691;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66300905-66301814;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66395377-66396086;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66436524-66437456;Neurod2_+_(303g)
Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;0.8207351;chr17:66245944-66246946;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100160364-100161252;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100157129-100158004;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100179212-100180139;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100396307-100397188;Neurod2_+_(303g)
Gene;Rybp;-0.29543516;0.50209934;-0.5978461;-0.24537563;0.61137766;chr6:100161691-100162426;Neurod2_+_(303g)
Gene;Cecr2;-0.97599614;0.6081694;-0.27896786;0.47279635;1.0184809;chr6:120579782-120580743;Neurod2_+_(303g)
Gene;Cecr2;-0.97599614;0.6081694;-0.27896786;0.47279635;1.0184809;chr6:120597560-120598437;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25695565-25696418;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25399418-25400339;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25681695-25682665;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25455514-25456460;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25755046-25755906;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25745484-25746348;Neurod2_+_(303g)
Gene;Adgrb3;-1.1869221;0.7574321;-1.352674;0.5495504;1.3061264;chr1:25581379-25582307;Neurod2_+_(303g)
Gene;Lgi4;-1.2712792;0.840877;-0.63404185;0.36199197;1.729718;chr7:31072101-31072852;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:140988753-140989624;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141042450-141043284;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141062470-141063227;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:140970837-140971720;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141037734-141038648;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:140955581-140956507;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141094768-141095470;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:141110655-141111578;Neurod2_+_(303g)
Gene;Ano9;-1.592711;1.6826888;-2.061747;0.5044946;1.9135523;chr7:140987147-140988145;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9142533-9143497;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9517901-9518811;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9318043-9318945;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9456154-9457051;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9145022-9145926;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9147568-9148505;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9190083-9190761;Neurod2_+_(303g)
Gene;Clvs1;-1.0374473;0.42854977;-2.9900975;-0.5165112;1.5263349;chr4:9195447-9196393;Neurod2_+_(303g)
