Unnamed: 0;Unnamed: 0.1;Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;Region;Gene_signature_name
345;Myef2;Gene;Myef2;-0.25443998;0.30267668;-0.0036912053;0.22680159;chr2:125031454-125032374;Neurod2_+_(303g)
346;Myef2;Gene;Myef2;-0.25443998;0.30267668;-0.0036912053;0.22680159;chr2:125091900-125092845;Neurod2_+_(303g)
5;Rnf215;Gene;Rnf215;-0.5416639;0.95859414;-0.08786894;0.222996;chr11:4157170-4158093;Neurod2_+_(303g)
6;Rnf215;Gene;Rnf215;-0.5416639;0.95859414;-0.08786894;0.222996;chr11:4191969-4192730;Neurod2_+_(303g)
955;Slc18a2;Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;chr19:59282358-59283256;Neurod2_+_(303g)
956;Slc18a2;Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;chr19:59216616-59217536;Neurod2_+_(303g)
957;Slc18a2;Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;chr19:59334853-59335787;Neurod2_+_(303g)
958;Slc18a2;Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;chr19:59267207-59268224;Neurod2_+_(303g)
959;Slc18a2;Gene;Slc18a2;-2.0705338;1.6919202;0.81085664;0.21760838;chr19:59276146-59277010;Neurod2_+_(303g)
136;Btg2;Gene;Btg2;-0.060025506;0.3103478;-0.20422389;0.21202973;chr1:134006023-134006980;Neurod2_+_(303g)
137;Btg2;Gene;Btg2;-0.060025506;0.3103478;-0.20422389;0.21202973;chr1:134096230-134097111;Neurod2_+_(303g)
273;Fgf18;Gene;Fgf18;-2.5060494;2.0679128;-2.0496325;0.21099687;chr11:33109777-33110719;Neurod2_+_(303g)
274;Fgf18;Gene;Fgf18;-2.5060494;2.0679128;-2.0496325;0.21099687;chr11:33112070-33113005;Neurod2_+_(303g)
275;Fgf18;Gene;Fgf18;-2.5060494;2.0679128;-2.0496325;0.21099687;chr11:33047307-33048217;Neurod2_+_(303g)
1388;Slc35f3;Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;chr8:126326502-126327433;Neurod2_+_(303g)
1389;Slc35f3;Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;chr8:126308761-126309687;Neurod2_+_(303g)
1390;Slc35f3;Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;chr8:126034760-126035602;Neurod2_+_(303g)
1391;Slc35f3;Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;chr8:126311674-126312612;Neurod2_+_(303g)
1392;Slc35f3;Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;chr8:126078288-126079206;Neurod2_+_(303g)
1393;Slc35f3;Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;chr8:126395385-126396463;Neurod2_+_(303g)
1394;Slc35f3;Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;chr8:126368140-126369068;Neurod2_+_(303g)
1395;Slc35f3;Gene;Slc35f3;0.35216296;1.563757;0.10349494;0.20922549;chr8:126434850-126435761;Neurod2_+_(303g)
293;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:141149354-141150211;Neurod2_+_(303g)
294;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:141151708-141152379;Neurod2_+_(303g)
295;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:140996849-140997795;Neurod2_+_(303g)
296;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:140980113-140981049;Neurod2_+_(303g)
297;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:140984482-140985435;Neurod2_+_(303g)
298;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:141156401-141157342;Neurod2_+_(303g)
299;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:141194878-141195741;Neurod2_+_(303g)
300;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:140857009-140857979;Neurod2_+_(303g)
301;Atg4a;Gene;Atg4a;-1.2201508;1.128723;-0.38132805;0.20555381;chrX:140998645-140999506;Neurod2_+_(303g)
99;Cd63;Gene;Cd63;-0.043491364;0.26756984;0.074212536;0.20363721;chr10:128938413-128939416;Neurod2_+_(303g)
100;Cd63;Gene;Cd63;-0.043491364;0.26756984;0.074212536;0.20363721;chr10:129025801-129026731;Neurod2_+_(303g)
101;Cd63;Gene;Cd63;-0.043491364;0.26756984;0.074212536;0.20363721;chr10:128919074-128919846;Neurod2_+_(303g)
102;Cd63;Gene;Cd63;-0.043491364;0.26756984;0.074212536;0.20363721;chr10:128790253-128791171;Neurod2_+_(303g)
103;Cd63;Gene;Cd63;-0.043491364;0.26756984;0.074212536;0.20363721;chr10:128878523-128879305;Neurod2_+_(303g)
104;Cd63;Gene;Cd63;-0.043491364;0.26756984;0.074212536;0.20363721;chr10:129028931-129029866;Neurod2_+_(303g)
105;Cd63;Gene;Cd63;-0.043491364;0.26756984;0.074212536;0.20363721;chr10:128917943-128918779;Neurod2_+_(303g)
635;Cotl1;Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;chr8:119788490-119789446;Neurod2_+_(303g)
636;Cotl1;Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;chr8:119776429-119777205;Neurod2_+_(303g)
637;Cotl1;Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;chr8:119795990-119796988;Neurod2_+_(303g)
638;Cotl1;Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;chr8:119851244-119852187;Neurod2_+_(303g)
639;Cotl1;Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;chr8:119970096-119971066;Neurod2_+_(303g)
640;Cotl1;Gene;Cotl1;-1.0633558;1.030081;-0.7650164;0.20103487;chr8:119690435-119691204;Neurod2_+_(303g)
946;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154556857-154557675;Neurod2_+_(303g)
947;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154661259-154662177;Neurod2_+_(303g)
948;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154461984-154462938;Neurod2_+_(303g)
949;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154465728-154466651;Neurod2_+_(303g)
950;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154638890-154639761;Neurod2_+_(303g)
951;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154471181-154471983;Neurod2_+_(303g)
952;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154449644-154450588;Neurod2_+_(303g)
953;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154565279-154566165;Neurod2_+_(303g)
954;Cbfa2t2;Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;chr2:154420907-154421874;Neurod2_+_(303g)
1247;Plk3;Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;chr4:117100933-117101838;Neurod2_+_(303g)
1248;Plk3;Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;chr4:117283080-117283941;Neurod2_+_(303g)
1249;Plk3;Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;chr4:117057807-117058744;Neurod2_+_(303g)
1250;Plk3;Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;chr4:116995371-116996148;Neurod2_+_(303g)
1251;Plk3;Gene;Plk3;-2.7914708;1.4463801;-1.59375;0.19644134;chr4:117278156-117279127;Neurod2_+_(303g)
774;Pclo;Gene;Pclo;-0.32902518;0.2862775;-0.13714176;0.19230764;chr5:14750609-14751541;Neurod2_+_(303g)
775;Pclo;Gene;Pclo;-0.32902518;0.2862775;-0.13714176;0.19230764;chr5:14527505-14528398;Neurod2_+_(303g)
776;Pclo;Gene;Pclo;-0.32902518;0.2862775;-0.13714176;0.19230764;chr5:14518052-14518958;Neurod2_+_(303g)
777;Pclo;Gene;Pclo;-0.32902518;0.2862775;-0.13714176;0.19230764;chr5:14414937-14415868;Neurod2_+_(303g)
939;Pisd;Gene;Pisd;-0.13648231;0.8711204;0.106742896;0.19050261;chr5:32723700-32724614;Neurod2_+_(303g)
940;Pisd;Gene;Pisd;-0.13648231;0.8711204;0.106742896;0.19050261;chr5:32728661-32729600;Neurod2_+_(303g)
729;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142659304-142660222;Neurod2_+_(303g)
730;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142709256-142710173;Neurod2_+_(303g)
731;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142595380-142596338;Neurod2_+_(303g)
732;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142602470-142603423;Neurod2_+_(303g)
733;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142691991-142692885;Neurod2_+_(303g)
734;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142701557-142702473;Neurod2_+_(303g)
735;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142583515-142584445;Neurod2_+_(303g)
736;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142705687-142706479;Neurod2_+_(303g)
737;Mmd2;Gene;Mmd2;-2.217996;1.2547373;-0.19324872;0.18929234;chr5:142480191-142481063;Neurod2_+_(303g)
710;Pdlim7;Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;chr13:55496014-55496876;Neurod2_+_(303g)
711;Pdlim7;Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;chr13:55484537-55485282;Neurod2_+_(303g)
712;Pdlim7;Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;chr13:55606977-55607906;Neurod2_+_(303g)
713;Pdlim7;Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;chr13:55504082-55504999;Neurod2_+_(303g)
714;Pdlim7;Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;chr13:55377645-55378492;Neurod2_+_(303g)
715;Pdlim7;Gene;Pdlim7;-0.3171369;0.41703308;-0.0246985;0.18404096;chr13:55376177-55377055;Neurod2_+_(303g)
1430;Tmsb4x;Gene;Tmsb4x;-0.371167;0.28009465;-0.13015652;0.17813262;chrX:167161040-167161985;Neurod2_+_(303g)
1431;Tmsb4x;Gene;Tmsb4x;-0.371167;0.28009465;-0.13015652;0.17813262;chrX:167232982-167233913;Neurod2_+_(303g)
1432;Tmsb4x;Gene;Tmsb4x;-0.371167;0.28009465;-0.13015652;0.17813262;chrX:167268330-167269238;Neurod2_+_(303g)
347;Sel1l3;Gene;Sel1l3;-0.30430397;0.86683375;-0.91864187;0.17005487;chr5:53175928-53176882;Neurod2_+_(303g)
348;Sel1l3;Gene;Sel1l3;-0.30430397;0.86683375;-0.91864187;0.17005487;chr5:53263638-53264552;Neurod2_+_(303g)
349;Sel1l3;Gene;Sel1l3;-0.30430397;0.86683375;-0.91864187;0.17005487;chr5:53142374-53143314;Neurod2_+_(303g)
350;Sel1l3;Gene;Sel1l3;-0.30430397;0.86683375;-0.91864187;0.17005487;chr5:53322848-53323779;Neurod2_+_(303g)
351;Sel1l3;Gene;Sel1l3;-0.30430397;0.86683375;-0.91864187;0.17005487;chr5:53273366-53274305;Neurod2_+_(303g)
1471;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:140021463-140022411;Neurod2_+_(303g)
1472;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:139777030-139777844;Neurod2_+_(303g)
1473;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:139889090-139889988;Neurod2_+_(303g)
1474;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:140034115-140034978;Neurod2_+_(303g)
1475;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:140007857-140008797;Neurod2_+_(303g)
1476;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:140040800-140041680;Neurod2_+_(303g)
1477;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:139821642-139822618;Neurod2_+_(303g)
1478;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:140047968-140048863;Neurod2_+_(303g)
1479;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:140038414-140039240;Neurod2_+_(303g)
1480;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:140093154-140094097;Neurod2_+_(303g)
1481;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:140095035-140095945;Neurod2_+_(303g)
1482;Elfn1;Gene;Elfn1;-26.261599;1.2675432;-2.5570748;0.16856793;chr5:139948229-139949207;Neurod2_+_(303g)
352;Shank3;Gene;Shank3;-25.634804;2.2118967;-1.5872066;0.16731732;chr15:89527646-89528630;Neurod2_+_(303g)
684;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90485799-90486664;Neurod2_+_(303g)
685;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90493131-90493928;Neurod2_+_(303g)
686;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90491578-90492246;Neurod2_+_(303g)
687;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90206577-90207472;Neurod2_+_(303g)
688;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90413832-90414762;Neurod2_+_(303g)
689;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90403135-90404001;Neurod2_+_(303g)
690;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90261601-90262480;Neurod2_+_(303g)
691;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90369575-90370512;Neurod2_+_(303g)
692;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90389344-90390250;Neurod2_+_(303g)
693;Tox3;Gene;Tox3;-0.16813268;0.1971308;-0.0404481;0.16672105;chr8:90238226-90239156;Neurod2_+_(303g)
668;Mgat5b;Gene;Mgat5b;-1.5076684;0.5005704;-1.1621493;0.16327538;chr11:116891448-116892370;Neurod2_+_(303g)
669;Mgat5b;Gene;Mgat5b;-1.5076684;0.5005704;-1.1621493;0.16327538;chr11:116865772-116866715;Neurod2_+_(303g)
670;Mgat5b;Gene;Mgat5b;-1.5076684;0.5005704;-1.1621493;0.16327538;chr11:117025722-117026598;Neurod2_+_(303g)
418;Rph3al;Gene;Rph3al;-0.048875533;0.3254409;-0.010416414;0.16064326;chr11:75876154-75877098;Neurod2_+_(303g)
419;Rph3al;Gene;Rph3al;-0.048875533;0.3254409;-0.010416414;0.16064326;chr11:75702929-75703878;Neurod2_+_(303g)
420;Rph3al;Gene;Rph3al;-0.048875533;0.3254409;-0.010416414;0.16064326;chr11:75903257-75903990;Neurod2_+_(303g)
421;Rph3al;Gene;Rph3al;-0.048875533;0.3254409;-0.010416414;0.16064326;chr11:75939795-75940703;Neurod2_+_(303g)
422;Rph3al;Gene;Rph3al;-0.048875533;0.3254409;-0.010416414;0.16064326;chr11:75909524-75910367;Neurod2_+_(303g)
423;Rph3al;Gene;Rph3al;-0.048875533;0.3254409;-0.010416414;0.16064326;chr11:75869651-75870571;Neurod2_+_(303g)
424;Rph3al;Gene;Rph3al;-0.048875533;0.3254409;-0.010416414;0.16064326;chr11:75866689-75867557;Neurod2_+_(303g)
152;Ppp3ca;Gene;Ppp3ca;-0.088119745;0.41724637;-0.17070106;0.15509005;chr3:136826003-136826919;Neurod2_+_(303g)
153;Ppp3ca;Gene;Ppp3ca;-0.088119745;0.41724637;-0.17070106;0.15509005;chr3:136699278-136700142;Neurod2_+_(303g)
154;Ppp3ca;Gene;Ppp3ca;-0.088119745;0.41724637;-0.17070106;0.15509005;chr3:137010873-137012011;Neurod2_+_(303g)
155;Ppp3ca;Gene;Ppp3ca;-0.088119745;0.41724637;-0.17070106;0.15509005;chr3:136721556-136722434;Neurod2_+_(303g)
156;Ppp3ca;Gene;Ppp3ca;-0.088119745;0.41724637;-0.17070106;0.15509005;chr3:136684279-136685250;Neurod2_+_(303g)
432;1600014C10Rik;Gene;1600014C10Rik;-0.67109185;0.42799187;-0.59628165;0.15428686;chr7:38163047-38163953;Neurod2_+_(303g)
433;1600014C10Rik;Gene;1600014C10Rik;-0.67109185;0.42799187;-0.59628165;0.15428686;chr7:38200492-38201426;Neurod2_+_(303g)
1346;Slco4a1;Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;chr2:180563598-180564563;Neurod2_+_(303g)
1347;Slco4a1;Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;chr2:180604489-180605411;Neurod2_+_(303g)
1348;Slco4a1;Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;chr2:180466214-180467147;Neurod2_+_(303g)
1349;Slco4a1;Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;chr2:180597927-180598880;Neurod2_+_(303g)
1350;Slco4a1;Gene;Slco4a1;-4.1760497;1.678563;-0.9055428;0.15342285;chr2:180500970-180501874;Neurod2_+_(303g)
661;Agap3;Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;chr5:24537394-24538277;Neurod2_+_(303g)
662;Agap3;Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;chr5:24383137-24384061;Neurod2_+_(303g)
663;Agap3;Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;chr5:24334377-24335081;Neurod2_+_(303g)
664;Agap3;Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;chr5:24352476-24353222;Neurod2_+_(303g)
665;Agap3;Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;chr5:24306994-24307925;Neurod2_+_(303g)
666;Agap3;Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;chr5:24447379-24448286;Neurod2_+_(303g)
667;Agap3;Gene;Agap3;-1.0269964;0.71825427;-0.18087396;0.15156364;chr5:24329197-24330139;Neurod2_+_(303g)
995;Camk2g;Gene;Camk2g;0.05904843;0.55157274;0.20777702;0.1366446;chr14:20621970-20622930;Neurod2_+_(303g)
1171;Tgfbr1;Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;chr4:47501149-47501965;Neurod2_+_(303g)
1172;Tgfbr1;Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;chr4:47338048-47338961;Neurod2_+_(303g)
1173;Tgfbr1;Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;chr4:47404313-47405240;Neurod2_+_(303g)
1174;Tgfbr1;Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;chr4:47427364-47428278;Neurod2_+_(303g)
1175;Tgfbr1;Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;chr4:47432419-47433153;Neurod2_+_(303g)
1176;Tgfbr1;Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;chr4:47518290-47519312;Neurod2_+_(303g)
1177;Tgfbr1;Gene;Tgfbr1;-1.0134897;0.79274255;-0.5099982;0.1351439;chr4:47289266-47290131;Neurod2_+_(303g)
289;Rap1gap2;Gene;Rap1gap2;-0.049218316;0.1822676;-0.13318485;0.13318123;chr11:74641217-74642082;Neurod2_+_(303g)
290;Rap1gap2;Gene;Rap1gap2;-0.049218316;0.1822676;-0.13318485;0.13318123;chr11:74408580-74409475;Neurod2_+_(303g)
291;Rap1gap2;Gene;Rap1gap2;-0.049218316;0.1822676;-0.13318485;0.13318123;chr11:74747679-74748539;Neurod2_+_(303g)
292;Rap1gap2;Gene;Rap1gap2;-0.049218316;0.1822676;-0.13318485;0.13318123;chr11:74481510-74482437;Neurod2_+_(303g)
0;Notum;Gene;Notum;-3.9596727;1.9695071;-1.2905886;0.1315715;chr11:120695373-120696146;Neurod2_+_(303g)
1;Notum;Gene;Notum;-3.9596727;1.9695071;-1.2905886;0.1315715;chr11:120698844-120699707;Neurod2_+_(303g)
2;Notum;Gene;Notum;-3.9596727;1.9695071;-1.2905886;0.1315715;chr11:120667691-120668447;Neurod2_+_(303g)
3;Notum;Gene;Notum;-3.9596727;1.9695071;-1.2905886;0.1315715;chr11:120666507-120667258;Neurod2_+_(303g)
4;Notum;Gene;Notum;-3.9596727;1.9695071;-1.2905886;0.1315715;chr11:120665108-120665975;Neurod2_+_(303g)
1351;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66326469-66327424;Neurod2_+_(303g)
1352;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66277921-66278744;Neurod2_+_(303g)
1353;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66276473-66277377;Neurod2_+_(303g)
1354;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66579187-66579972;Neurod2_+_(303g)
1355;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66498354-66499285;Neurod2_+_(303g)
1356;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66443749-66444691;Neurod2_+_(303g)
1357;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66300905-66301814;Neurod2_+_(303g)
1358;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66395377-66396086;Neurod2_+_(303g)
1359;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66436524-66437456;Neurod2_+_(303g)
1360;Mtcl1;Gene;Mtcl1;-0.41873333;0.52458197;-0.4367529;0.13141954;chr17:66245944-66246946;Neurod2_+_(303g)
989;Slc6a11;Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;chr6:114269686-114270453;Neurod2_+_(303g)
990;Slc6a11;Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;chr6:114228161-114228831;Neurod2_+_(303g)
991;Slc6a11;Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;chr6:114053562-114054416;Neurod2_+_(303g)
992;Slc6a11;Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;chr6:114290848-114291482;Neurod2_+_(303g)
993;Slc6a11;Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;chr6:114300655-114301530;Neurod2_+_(303g)
994;Slc6a11;Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;chr6:114086867-114087780;Neurod2_+_(303g)
1146;Marcks;Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;chr10:37260662-37261604;Neurod2_+_(303g)
1147;Marcks;Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;chr10:37282641-37283554;Neurod2_+_(303g)
1148;Marcks;Gene;Marcks;-0.1022977;0.18379486;-0.025207184;0.122622974;chr10:37275246-37275701;Neurod2_+_(303g)
1057;Vil1;Gene;Vil1;-0.35453427;0.871439;-0.73619074;0.1212071;chr1:74420369-74421215;Neurod2_+_(303g)
1058;Vil1;Gene;Vil1;-0.35453427;0.871439;-0.73619074;0.1212071;chr1:74423645-74424635;Neurod2_+_(303g)
408;Epb42;Gene;Epb42;-3.1351388;2.327935;-1.8933868;0.11906239;chr2:121128794-121129719;Neurod2_+_(303g)
409;Epb42;Gene;Epb42;-3.1351388;2.327935;-1.8933868;0.11906239;chr2:121036508-121037445;Neurod2_+_(303g)
410;Epb42;Gene;Epb42;-3.1351388;2.327935;-1.8933868;0.11906239;chr2:121085269-121086214;Neurod2_+_(303g)
411;Epb42;Gene;Epb42;-3.1351388;2.327935;-1.8933868;0.11906239;chr2:121105662-121106526;Neurod2_+_(303g)
412;Epb42;Gene;Epb42;-3.1351388;2.327935;-1.8933868;0.11906239;chr2:121091903-121092735;Neurod2_+_(303g)
984;Lrfn3;Gene;Lrfn3;-0.45248508;0.43730402;-0.18148212;0.11765301;chr7:30450502-30451456;Neurod2_+_(303g)
581;Mxd1;Gene;Mxd1;-0.7753465;0.4608564;-0.8500209;0.11734931;chr6:86796292-86796792;Neurod2_+_(303g)
582;Mxd1;Gene;Mxd1;-0.7753465;0.4608564;-0.8500209;0.11734931;chr6:86630085-86631024;Neurod2_+_(303g)
583;Mxd1;Gene;Mxd1;-0.7753465;0.4608564;-0.8500209;0.11734931;chr6:86640806-86641765;Neurod2_+_(303g)
584;Mxd1;Gene;Mxd1;-0.7753465;0.4608564;-0.8500209;0.11734931;chr6:86529529-86530452;Neurod2_+_(303g)
512;5730522E02Rik;Gene;5730522E02Rik;-0.76109;0.91601175;-1.1792686;0.11421773;chr11:26310799-26311703;Neurod2_+_(303g)
413;Kif26a;Gene;Kif26a;-3.2477996;2.3512402;-1.9966196;0.10966785;chr12:112035137-112036076;Neurod2_+_(303g)
414;Kif26a;Gene;Kif26a;-3.2477996;2.3512402;-1.9966196;0.10966785;chr12:112106365-112107264;Neurod2_+_(303g)
415;Kif26a;Gene;Kif26a;-3.2477996;2.3512402;-1.9966196;0.10966785;chr12:112306062-112306877;Neurod2_+_(303g)
416;Kif26a;Gene;Kif26a;-3.2477996;2.3512402;-1.9966196;0.10966785;chr12:112206364-112207277;Neurod2_+_(303g)
417;Kif26a;Gene;Kif26a;-3.2477996;2.3512402;-1.9966196;0.10966785;chr12:112211732-112212595;Neurod2_+_(303g)
1507;Ccng2;Gene;Ccng2;-0.62239033;0.8103948;-1.0000359;0.10820985;chr5:93136758-93137707;Neurod2_+_(303g)
1508;Ccng2;Gene;Ccng2;-0.62239033;0.8103948;-1.0000359;0.10820985;chr5:93235626-93236555;Neurod2_+_(303g)
1509;Ccng2;Gene;Ccng2;-0.62239033;0.8103948;-1.0000359;0.10820985;chr5:93263737-93264686;Neurod2_+_(303g)
931;Pde1c;Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;chr6:56017014-56017940;Neurod2_+_(303g)
932;Pde1c;Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;chr6:56351582-56352521;Neurod2_+_(303g)
933;Pde1c;Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;chr6:55967833-55968777;Neurod2_+_(303g)
